word,id,sense,polarity,subjectivity,confidence
oude,,JJ,-0.1,0.3,1.0
ouderloos,r_a-16633,zonder ouders,-0.1,0.1,0.7
ouderwets,r_a-13946,van vroeger,-0.4,0.8,1.0
ouderwets,r_a-14167,net als vroeger,-0.4,0.8,1.0
oudheidkundig,r_a-13947,de oudheidkunde betreffend,0.0,0.0,0.9
ovationeel,r_a-13949,als een ovatie,0.3,0.8,0.7
ovenvers,r_a-13951,heel vers,0.1,0.4,0.7
overbekend,r_a-13953,heel bekend,0.4,0.6,0.7
overbodig,r_a-13958,onnodig,-0.5,0.9,1.0
overdadig,r_a-13961,met overdaad,-0.3,0.9,1.0
overdrachtelijk,r_a-13964,figuurlijk,0.0,0.2,0.9
overdreven,r_a-13965,buitensporig,-0.4,1.0,1.0
overduidelijk,r_a-13966,volstrekt duidelijk,0.3,0.9,1.0
overgelukkig,r_a-13972,erg gelukkig,0.8,0.9,0.7
overgroot,r_a-13974,erg groot,0.1,0.7,0.7
overhaast,r_a-13975,overijld,-0.6,1.0,0.7
overheerlijk,r_a-13976,zalig,0.7,0.9,0.7
overig,r_a-13979,gezegd van wat over is,0.0,0.0,1.0
overig,r_a-13980,ander,0.0,0.1,1.0
overijld,r_a-13981,overhaast,0.0,0.4,0.7
overijverig,r_a-13982,al te ijverig,0.0,0.9,0.7
overkoepelend,r_a-13984,andere dingen verenigend,0.0,0.1,0.7
overmatig,r_a-13988,buitensporig,-0.3,0.9,0.7
overmoedig,r_a-13989,vol overmoed,-0.2,0.8,0.7
overrijp,r_a-13990,meer dan rijp,-0.3,0.5,0.7
overspannen,r_a-13992,overwerkt,-0.4,0.7,0.7
overspannen,r_a-14174,overprikkeld,-0.1,0.6,0.7
overtollig,r_a-13996,overcompleet,0.0,0.0,0.7
overtuigend,r_a-13999,wat overtuigt,0.5,0.8,1.0
overtuigend,r_a-14175,indrukwekkend,0.7,0.9,1.0
oververhit,r_a-14000,te heet,-0.4,0.5,0.7
overvol,r_a-14005,bomvol,-0.1,0.6,0.8
overweldigend,r_a-14008,ontzaglijk,0.4,0.9,1.0
overwinning,,,0.6,0.7,0.8
overzichtelijk,r_a-14011,makkelijk te overzien,0.5,0.7,1.0
pacifistisch,r_a-14243,volgens het pacifisme,0.0,0.4,0.7
pafferig,r_a-14244,opgeblazen,-0.2,0.4,0.7
pakkende,,,0.4,0.9,1.0
paniekerig,r_a-14178,schrikachtig,-0.6,1.0,0.7
panklaar,r_a-14179,gebruiksklaar,0.4,0.6,0.7
paradijselijk,r_a-14182,als in paradijs,0.4,0.6,0.7
paradoxaal,r_a-14248,tegenstrijdig lijkend,-0.2,0.7,0.7
parallel,r_a-14249,evenwijdig,0.0,0.0,1.0
paramedisch,r_a-14250,met geneeskunde samenhangend,0.0,0.0,0.7
paranormaal,r_a-14252,buitenzintuiglijk,0.0,0.4,0.7
paranoïde,r_a-14251,extreem achterdochtig,-0.6,0.8,0.7
particulier,r_a-14256,persoonlijk,0.0,0.5,0.7
partieel,r_a-14258,gedeeltelijk,-0.1,0.3,0.9
partijloos,r_a-14185,zonder politieke partij,0.0,0.4,0.7
pasgeboren,r_a-14187,net op aarde,0.0,0.0,0.7
pasklaar,r_a-14261,passend,0.5,0.7,0.7
passé,r_a-14262,voorbij,-0.3,0.6,0.7
paternalistisch,r_a-14268,autoritair,-0.9,1.0,0.7
pathetisch,r_a-14269,overdreven,-0.6,0.9,1.0
pathologisch,r_a-14270,SJF med,0.0,0.0,0.7
patriottisch,r_a-14188,vaderlandslievend,0.0,0.1,0.7
pauselijk,r_a-14190,van paus,0.0,0.4,0.7
peilloos,r_a-14275,niet te peilen,0.3,0.6,0.7
pejoratief,r_a-14451,met negatieve bijklank,0.0,0.9,0.7
penetrant,r_a-14276,doordringend,0.3,0.6,0.7
penibel,r_a-14277,"moeilijk, lastig",-0.5,1.0,0.9
pensioengerechtigd,r_a-14192,met recht op pensioen,0.1,0.2,0.7
peperduur,r_a-14193,heel duur,-0.4,0.7,0.7
perfect,r_a-14278,volmaakt,1.0,1.0,1.0
perkamentachtig,r_a-14455,lijkend op perkament,-0.5,0.6,0.7
permanent,r_a-14282,blijvend,0.1,0.4,0.7
perplex,r_a-14194,verbijsterd,-0.4,0.9,0.9
persistent,r_a-14195,blijvend,0.0,0.5,0.7
persoonlijk,r_a-14285,van of voor iemand,0.1,0.5,1.0
persoonlijk,r_a-14286,zelf,0.0,0.4,1.0
pertinent,r_a-14287,onbetwistbaar,0.0,0.5,0.7
pervers,r_a-14288,tegennatuurlijk,-0.8,0.9,1.0
pessimistisch,r_a-14289,"somber, negatief",-0.5,0.9,0.7
petieterig,r_a-14291,nietig,-0.8,1.0,0.7
piekfijn,r_a-14294,"keurig, in orde",0.5,0.7,0.7
pienter,r_a-14295,schrander,0.8,0.9,1.0
piepjong,r_a-14197,jong,0.1,0.4,0.8
piepklein,r_a-14198,klein,0.1,0.4,0.8
pijlsnel,r_a-14199,zeer snel,0.0,0.3,0.7
pijnlijk,r_a-14298,pijn veroorzakend,-0.7,0.9,1.0
pijnlijk,r_a-14299,"moeilijk, lastig",-0.6,1.0,1.0
pijnloos,r_a-14200,zonder pijn,0.1,0.6,0.7
pikant,r_a-14300,pittig,0.6,0.9,1.0
pikant,r_a-14301,prikkelend,0.6,1.0,1.0
pissig,r_a-14304,giftig,-0.7,1.0,0.7
pittig,r_a-14305,met pit,0.6,0.9,1.0
pittig,r_a-14306,pikant,0.2,0.7,1.0
pittig,r_a-14307,behoorlijk moeilijk,-0.3,0.9,1.0
pittoresk,r_a-14308,schilderachtig,0.1,0.6,0.7
plaatselijk,r_a-14309,op of van een plaats,0.0,0.1,1.0
plaatsvervangend,r_a-14202,waarnemend,0.0,0.1,0.7
plagerig,r_a-14460,geneigd te plagen,0.2,0.9,0.7
plakkerig,r_a-14310,kleverig,-0.4,0.5,1.0
plastisch,r_a-14313,beeldend,0.1,0.4,1.0
plat,r_a-14314,niet dik of hoog,0.0,0.2,1.0
plat,r_a-14315,horizontaal (adverb),0.0,0.0,1.0
plat,r_a-14316,met dialect,-0.2,0.7,1.0
plat,r_a-14317,ordinair,-0.7,1.0,1.0
platvloers,r_a-14319,onbeschaafd,-0.5,0.9,0.9
plausibel,r_a-14321,geloofwaardig,0.4,0.7,0.9
plechtig,r_a-14322,officieel en ernstig,0.3,0.4,0.7
plechtstatig,r_a-14323,plechtig en statig,0.0,0.2,0.7
plenair,r_a-14324,voltallig,0.0,0.1,0.7
plezant,r_a-14325,plezierig,0.4,1.0,0.7
plezierig,r_a-14326,leuk,0.7,1.0,1.0
plichtmatig,r_a-14327,uit plichtsbesef,0.1,0.8,0.7
plichtsgetrouw,r_a-14328,nauwgezet,0.0,0.9,0.7
plots,r_a-14205,plotseling,0.0,0.6,1.0
plotseling,r_a-14206,onverwacht,0.0,0.7,1.0
poeslief,r_a-14335,overdreven lief,-0.1,0.5,0.7
poliklinisch,r_a-14340,te maken hebbend met polikliniek,0.1,0.1,0.7
politiek,r_a-14341,te maken hebbend met politiek,0.0,0.1,1.0
politiek,r_a-14496,tactisch,0.0,0.7,1.0
politioneel,r_a-14342,van of door politie,-0.1,0.1,0.7
pompeus,r_a-14346,overdreven,-0.2,0.2,0.7
populair,r_a-14349,geliefd en bekend,0.6,0.9,1.0
populair,r_a-14350,eenvoudig en begrijpelijk,0.1,0.9,1.0
populistisch,r_a-14209,te maken hebbend met populisme,-0.1,0.4,0.7
positief,r_a-14352,instemmend,0.5,0.7,1.0
positief,r_a-14354,groter dan nul,0.1,0.1,1.0
postjes,,,-0.2,0.3,0.7
postmodern,r_a-14213,behorend tot postmodernisme,0.1,0.5,0.7
potent,r_a-14360,in staat tot geslachtsgemeenschap,0.3,0.9,0.7
potentieel,r_a-14361,mogelijk,0.0,0.3,0.7
potig,r_a-14362,grof gebouwd,0.3,0.9,0.7
potsierlijk,r_a-14363,lachwekkend,-0.2,1.0,0.8
pover,r_a-14364,armoedig,-0.5,0.8,0.7
poëtisch,r_a-14336,dichterlijk,0.2,0.5,1.0
praalziek,r_a-14471,ijdel,-0.3,0.7,0.7
praatziek,r_a-14215,erg veel pratend,-0.5,0.8,0.7
prachtig,d_a-223293,heel goed,1.0,1.0,1.0
prachtig,r_a-14365,heel mooi,1.0,1.0,1.0
praktisch,r_a-14367,met de praktijk te maken hebbend,0.2,0.4,1.0
praktisch,r_a-14368,handig,0.6,0.9,1.0
precair,r_a-14370,onzeker,-0.5,1.0,0.9
precies,r_a-14371,juist,0.4,0.6,1.0
precies,r_a-14372,zorgvuldig,0.4,0.6,1.0
prematuur,r_a-14379,voorbarig,0.1,0.3,0.7
prenataal,r_a-14380,voor de geboorte,0.0,0.2,0.7
presbyteriaans,r_a-14474,SJF rel,0.0,0.1,0.7
pretentieus,r_a-14383,aanmatigend,-0.6,0.9,1.0
prettig,r_a-14384,"aangenaam, plezierig",0.7,1.0,1.0
prijsbewust,r_a-14479,bewust van prijzen,0.4,0.6,0.7
prijzig,r_a-14388,duur,-0.4,0.6,0.7
pril,r_a-14390,pas ontstaan,0.0,0.2,0.7
prima,r_a-14391,uitstekend,0.7,1.0,1.0
primordiaal,d_a-224965,,0.1,0.4,0.7
principaal,d_a-224985,,0.1,0.4,0.7
principieel,r_a-14395,uit principe,0.3,0.8,0.7
privaat,r_a-14221,particulier,-0.2,0.5,0.7
privaatrechtelijk,r_a-14222,volgens het privaatrecht,-0.2,0.3,0.7
privé,r_a-14397,persoonlijk,0.0,0.5,1.0
probaat,r_a-14398,beproefd,0.6,0.8,0.7
problemen,,,-0.2,0.2,0.7
proefondervindelijk,r_a-14403,door experiment,0.1,0.1,1.0
professioneel,r_a-14406,door beroepsmensen gedaan,0.3,0.4,1.0
professioneel,r_a-14407,vakkundig,0.5,0.7,1.0
profetisch,r_a-14408,met voorspellende kracht,0.7,0.9,0.7
profijtelijk,r_a-14224,voordelig,-0.1,0.1,0.7
progressief,r_a-14411,vooruitstrevend,0.0,0.6,0.9
progressief,r_a-14412,voortschrijdend,0.0,0.6,0.8
proletarisch,r_a-14413,te maken hebbend met proletariaat,-0.1,0.4,0.7
prominent,r_a-14414,vooraanstaand,0.3,0.9,0.7
prompt,r_a-14415,direct,0.0,0.3,0.7
prompt,r_a-14416,stipt,0.0,0.6,0.7
propagandistisch,r_a-14225,bestemd of geschikt voor propaganda,0.0,0.6,0.7
proportioneel,r_a-14226,evenredig,-0.1,0.6,0.7
propvol,r_a-14227,erg vol,0.2,0.5,0.7
protectionistisch,r_a-14228,van protectionisme,-0.3,0.7,0.7
protest,r_n-29959,,-0.1,0.0,0.8
protestant,r_a-14419,met het protestantisme te maken hebbend,0.0,0.1,0.7
protestants,r_a-14420,,0.0,0.1,0.7
protocollair,r_a-14229,volgens protocol,0.0,0.6,0.7
protserig,r_a-14421,pronkerig,-0.3,0.9,0.7
provinciaal,r_a-14422,te maken hebbend met provincie,-0.5,0.9,0.7
provocateurs,,,-0.2,0.3,0.8
provoceren,r_v-6491,,-0.2,0.2,0.8
prozaïsch,r_a-14424,alledaags,-0.1,0.9,0.7
psychisch,r_a-14426,geestelijk,0.0,0.1,1.0
psychologisch,r_a-14427,betrekking hebbend op psychologie,0.0,0.1,1.0
psychopathisch,r_a-14484,als van psychopaat,-0.6,1.0,0.7
psychosociaal,r_a-14234,SJF psych,0.0,0.1,0.7
psychosomatisch,r_a-14428,mbt. samenhang van lichaam en geest,0.0,0.1,0.7
puberaal,r_a-14429,als van puber,-0.5,0.8,0.7
publiek,d_a-227664,algemeen bekend,0.0,0.2,1.0
publiek,r_a-14431,van of voor iedereen,0.1,0.1,1.0
publieksvriendelijk,r_a-14237,toegankelijk voor publiek,0.3,0.3,0.7
puik,r_a-14432,uitstekend,0.9,1.0,0.9
punctueel,r_a-14433,"stipt, nauwgezet",0.4,0.7,0.7
puntig,r_a-14434,spits,0.0,0.0,0.7
puur,r_a-14438,zuiver,0.4,0.7,1.0
raadselachtig,r_a-14499,geheimzinnig,0.1,0.9,1.0
raak,r_a-14501,niet mis,0.4,0.5,1.0
raak,r_a-14502,treffend,0.4,0.8,1.0
raar,r_a-14503,vreemd,-0.4,1.0,1.0
raciaal,r_a-14664,mbt. ras,-0.1,0.5,0.7
racist,,,-0.5,0.8,0.7
racistisch,r_a-14504,getuigend van racisme,-0.7,1.0,0.7
rad,r_a-14505,rap,0.0,0.8,0.7
ragfijn,r_a-14667,heel fijn,-0.1,0.3,0.7
raisonnabel,d_a-233520,,0.3,0.9,0.7
ramp,r_n-30452,,-0.4,0.3,0.9
rampspoedig,r_a-14712,rampzalig,-0.7,1.0,0.7
rampzalig,r_a-14511,desastreus,-0.6,0.8,0.7
rancuneus,r_a-14512,wrokkig,-0.5,0.6,0.7
ranzig,r_a-14514,slechte of bedorven vet en olie,-0.8,0.9,1.0
rap,r_a-14515,vlug,0.0,0.5,1.0
ras,r_a-14516,vlug,0.2,0.6,1.0
rasperig,r_a-14714,raspig,-0.6,1.0,0.7
rationalistisch,r_a-14715,"verstandelijk, cerebraal",0.0,0.4,0.7
rationeel,r_a-14517,"verstandelijk, verstandig",0.6,0.8,1.0
rationeel,r_a-14748,SJF wisk,0.1,0.1,1.0
rauw,r_a-14518,ongekookt,-0.1,0.1,1.0
rauw,r_a-14520,hard en schor,-0.3,0.6,1.0
rauw,r_a-14750,zonder franje,0.0,0.8,1.0
razend,r_a-14521,furieus,-0.9,1.0,1.0
razend,r_a-14522,geweldig,0.8,1.0,1.0
razendsnel,r_a-14669,supersnel,0.1,0.5,0.7
reactionair,r_a-14523,conservatief,-0.1,0.6,0.7
realiseerbaar,r_a-14670,uitvoerbaar,0.6,0.9,0.7
realistisch,d_a-234718,behorend bij het Realisme,0.0,0.1,1.0
realistisch,d_a-529199,naar de waarheid,0.4,0.6,1.0
realistisch,r_a-14524,reëel,0.1,0.4,1.0
recalcitrant,r_a-14526,onwillig,-0.6,0.9,0.7
recent,r_a-14527,van kort geleden,0.0,0.4,1.0
recht,r_a-14528,niet krom,0.0,0.1,1.0
recht,r_a-14529,niet scheef,0.1,0.2,1.0
recht,r_a-14752,juist,0.4,0.7,1.0
rechtgeaard,r_a-14533,echt,0.2,0.4,0.7
rechtlijnig,r_a-14534,volgens een rechte lijn,0.0,0.1,1.0
rechts,r_a-14536,ter rechterzijde,0.0,0.1,1.0
rechts,r_a-14537,rechtshandig,0.0,0.1,1.0
rechts,r_a-14538,politiek conservatief,-0.2,0.4,1.0
rechts-radicaal,r_a-14674,rechts-extremistisch,0.0,0.4,0.7
rechtschapen,r_a-14539,deugdzaam,0.4,0.8,0.7
rechtstreeks,r_a-14541,direct,0.4,0.4,1.0
rechtvaardig,r_a-14542,billijk,0.2,0.6,0.7
reddeloos,r_a-14547,zonder redding,-0.3,0.7,0.7
redekundig,r_a-14548,,0.0,0.0,0.7
redelijk,r_a-14549,billijk,0.3,0.9,1.0
redelijk,r_a-14550,niet slecht,0.1,0.9,1.0
redelijk,r_a-14551,rationeel,0.1,0.4,1.0
redeloos,r_a-14552,onredelijk,-0.4,0.8,0.7
regelbaar,r_a-14676,verstelbaar,0.1,0.2,0.7
regelmatig,r_a-14557,geregeld,0.1,0.3,1.0
regelmatig,r_a-14558,gelijkmatig,0.1,0.3,1.0
regelrecht,r_a-14677,rechtstreeks,0.0,0.6,1.0
regenachtig,r_a-14559,met (veel) regen,-0.2,0.4,1.0
reikhalzend,r_a-14563,verlangend,0.4,0.9,1.0
rein,r_a-14564,zuiver,0.4,0.7,0.7
rekbaar,r_a-14566,elastisch,-0.4,0.8,0.7
rekenkundig,r_a-14567,volgens de rekenkunde,0.0,0.0,0.7
relatief,r_a-14568,verhoudingsgewijs,0.0,0.5,1.0
relationeel,r_a-14679,mbt. relatie(s),0.0,0.1,0.7
relaxed,r_a-14569,op z'n gemak,0.6,0.9,1.0
relevant,r_a-14570,van belang,0.4,0.9,1.0
religieus,r_a-14571,godsdienstig,0.0,0.4,1.0
remonstrants,r_a-14572,mbt. de Remonstrantse Broederschap,0.0,0.1,0.7
renaissancistisch,r_a-14727,mbt. de Renaissance,-0.1,0.4,0.7
repressief,r_a-14577,onderdrukkend,-0.5,0.9,0.7
republikeins,r_a-14682,v.e. republiek,0.0,0.4,0.7
republikeins,r_a-14758,van de republikeinen,0.0,0.1,0.7
resistent,r_a-14578,immuun,-0.1,0.1,0.7
respectabel,d_a-238846,,0.6,1.0,0.7
respectabel,r_a-14580,respect verdienend,0.3,0.5,0.7
respectievelijk,r_a-14582,respectief,-0.1,0.1,0.7
respectloos,,,-0.7,0.9,1.0
respectvol,r_a-14729,met respect,0.5,0.7,1.0
restrictief,r_a-14684,inperkend,-0.5,0.9,0.7
retorisch,r_a-14583,redekunstig,0.2,0.7,0.7
retorisch,r_a-14767,bombastisch,-0.2,0.9,0.7
retrospectief,r_a-14584,terugkijkend,-0.4,0.6,0.7
reumatisch,r_a-14768,met reumatiek,0.0,0.1,0.7
reusachtig,r_a-14585,gigantisch,0.4,0.8,0.9
reuze,r_a-14586,reusachtig,0.9,1.0,0.7
reëel,r_a-14554,werkelijk,0.0,0.3,1.0
reëel,r_a-14555,realistisch,0.1,0.5,0.7
riant,r_a-14589,royaal,0.6,0.9,0.7
riant,r_a-14769,aantrekkelijk,0.7,0.9,0.7
ridicuul,r_a-14591,bespottelijk,-1.0,1.0,1.0
rigide,r_a-14592,star,-0.5,0.9,0.7
rigoureus,r_a-14593,drastisch,-0.2,0.7,0.7
rijk,r_a-14594,gegoed,0.5,0.8,1.0
rijk,r_a-14595,overvloedig,0.6,1.0,1.0
rijk,r_a-14770,ruim voorzien van iets,0.6,0.9,1.0
rijp,r_a-14596,volgroeid,0.3,0.5,1.0
rijp,r_a-14597,geschikt,0.4,0.9,1.0
rijp,r_a-14771,weloverwogen,0.4,0.9,1.0
rimpelig,r_a-14600,met rimpels,-0.2,0.5,0.7
riskant,r_a-14602,gevaarlijk,-0.4,0.9,0.7
robuust,r_a-14605,fors,0.1,0.9,1.0
roekeloos,r_a-14606,heel onbezonnen,-0.7,1.0,0.7
roemloos,r_a-14693,oneervol,-0.6,0.8,0.7
roemrijk,r_a-14607,glorieus,0.5,0.8,0.7
roemrucht,r_a-14608,vermaard,0.7,0.9,0.7
roemruchtig,d_a-416294,,0.5,0.9,0.7
roemvol,r_a-14734,glorieus,0.8,1.0,0.7
roerend,r_a-14774,vervoerbaar,0.0,0.1,0.7
roerig,r_a-14610,druk,-0.2,0.7,1.0
roerloos,r_a-14775,stuurloos,-0.2,0.8,0.7
roestkleurig,r_a-14736,roestbruin,-0.6,0.9,0.7
roetzwart,r_a-14614,pikzwart,-0.4,0.7,0.7
rokerig,r_a-14696,vol rook,0.1,0.5,0.7
romantisch,r_a-14620,"tot gevoel, verbeelding sprekend",0.6,0.9,1.0
romantisch,r_a-14621,dromerig,0.4,1.0,1.0
romantisch,r_a-14778,van de romantiek,0.1,0.1,1.0
rommelig,r_a-14623,wanordelijk,-0.4,0.9,1.0
rood,r_a-14628,bloedkleurig,0.0,0.0,1.0
rood,r_a-14629,links,-0.1,0.6,1.0
roodbruin,r_a-14698,roodachtig bruin,0.0,0.1,0.7
rooms,r_a-14632,,0.0,0.1,0.9
rooms-katholiek,r_a-14633,katholiek,0.0,0.1,0.9
rooskleurig,r_a-14634,veelbelovend,0.6,1.0,1.0
rossig,r_a-14636,roodachtig van haar,0.0,0.1,0.7
rot,r_a-14637,"bedorven, verrot",-0.4,0.4,1.0
rot,r_a-14638,ellendig,-0.9,1.0,1.0
rotsvast,r_a-14702,onwrikbaar,0.0,0.7,0.7
routinematig,r_a-14703,als een automatisme,-0.1,0.4,0.7
routineus,r_a-14704,geroutineerd,-0.4,0.9,0.7
royaal,r_a-14642,ruim,0.1,0.7,0.7
roze,r_a-14643,bleekrood,-0.1,0.3,1.0
rudimentair,r_a-14647,als rudiment,-0.1,0.3,0.7
ruim,c_545617,van karakter,0.0,0.6,1.0
ruimdenkend,r_a-14651,onbekrompen,0.2,0.7,0.7
ruimhartig,r_a-14706,mild,0.6,0.7,0.7
ruimschoots,,,0.1,0.7,1.0
rul,r_a-14654,mul,0.1,0.2,0.7
rusteloos,r_a-14656,ongedurig,-0.4,0.7,0.7
rustiek,r_a-14657,landelijk,-0.8,1.0,0.7
rustig,r_a-14658,kalm,0.4,0.9,1.0
ruw,r_a-14660,oneffen,-0.1,0.4,1.0
ruw,r_a-14661,niet bewerkt,-0.1,0.1,1.0
ruw,r_a-14662,niet precies,-0.4,0.6,1.0
ruw,r_a-14663,van karakter,-0.5,0.9,1.0
rücksichtslos,r_a-14710,nietsontziend,-0.6,0.9,0.7
ruzie,r_n-32330,,-0.2,0.1,0.7
ruziën,r_v-6893,,-0.2,0.1,0.7
ruziemaken,,,-0.2,0.1,0.7
saai,r_a-14781,om je bij te vervelen,-0.7,1.0,1.0
sadistisch,r_a-14784,getuigend van sadisme,-0.7,0.9,0.7
safe,r_a-14785,veilig,0.4,0.6,1.0
saillant,r_a-14786,opvallend,0.3,0.7,0.7
samenhangend,r_a-15121,coherent,0.4,0.6,0.7
sappig,r_a-14790,vol sap,0.1,0.3,1.0
sappig,r_a-14791,smeuïg,0.2,0.6,1.0
sarcastisch,r_a-14792,vol sarcasme,0.1,0.8,1.0
sardonisch,r_a-14793,met boosaardige spot,-0.4,0.9,0.7
satanisch,r_a-14794,duivels,-0.6,0.9,0.7
scandaleus,r_a-14797,schandelijk,-0.2,0.8,0.7
sceptisch,r_a-14798,vol scepsis,-0.1,0.8,1.0
schaamteloos,r_a-14801,ongegeneerd,-0.5,0.9,1.0
schaapachtig,r_a-14802,onnozel,-0.2,0.8,0.7
schaars,r_a-14803,karig,0.0,0.4,0.7
schadelijk,r_a-14804,nadelig,-0.5,0.9,0.7
schadevrij,r_a-15124,zonder schade,0.2,0.4,0.7
schalks,r_a-14805,guitig,0.0,0.9,0.7
schamel,r_a-14806,in slechte staat,-0.4,0.7,0.7
schamel,r_a-15357,pover,-0.1,0.5,0.7
schamper,r_a-14807,geringschattend,-0.2,0.8,0.7
schandalig,r_a-14808,zeer afkeurenswaardig,-0.6,1.0,0.7
schande,r_n-32740,,-0.4,0.4,0.8
schandelijk,r_a-14809,zeer afkeurenswaardig,-0.8,1.0,0.7
schappelijk,r_a-14810,redelijk,0.3,0.9,0.9
schatrijk,r_a-15203,zeer rijk,0.6,1.0,0.9
scheef,r_a-14814,schuin,-0.1,0.1,1.0
scheef,r_a-14815,verkeerd,-0.5,0.9,1.0
scheel,r_a-14816,loens,-0.3,0.5,0.7
scheidsrechterlijk,r_a-15205,v.e. scheidsgerecht,0.0,0.3,0.7
scheidsrechterlijk,r_a-15358,van scheidsrechter,0.0,0.3,0.7
schelden,r_v-6986,,-0.2,0.1,0.7
schemerachtig,r_a-15206,schemerig,0.0,0.3,0.7
scherp,r_a-14821,niet bot,0.1,0.4,1.0
scherp,r_a-14822,puntig,0.1,0.4,1.0
scherp,r_a-14823,van geluid,-0.4,0.6,1.0
scherp,r_a-14824,van smaak en geur,-0.1,0.8,1.0
scherp,r_a-14825,bits,-0.6,1.0,1.0
scherp,r_a-14826,scherpzinnig,0.6,0.9,1.0
scherp,r_a-15309,(van munitie),0.1,0.2,1.0
scherp,r_a-15310,"goed, effectief",0.6,0.9,1.0
scherpzinnig,r_a-14827,schrander,0.5,0.9,1.0
schichtig,r_a-14830,schuw,-0.4,0.9,0.7
schietklaar,r_a-15210,klaar om te schieten,-0.1,0.6,0.7
schijnbaar,r_a-14831,ogenschijnlijk,-0.1,0.4,1.0
schilderachtig,r_a-14835,pittoresk,0.5,0.8,0.7
schilferig,r_a-14836,bladderig,0.1,0.4,0.7
schilferig,r_a-15311,schilferachtig,-0.4,0.7,0.7
schimmelig,r_a-14837,beschimmeld,-0.8,0.9,0.7
schimmelig,r_a-15312,schimmelachtig,-0.8,0.9,0.7
schimmig,r_a-14840,vaag,-0.7,0.9,0.7
schitterend,r_a-14838,prachtig,1.0,1.0,1.0
schitterend,r_a-15313,glinsterend,0.4,0.7,1.0
schizofreen,r_a-14839,met gespleten persoonlijkheid,-0.7,0.9,0.7
schlemielig,r_a-15214,als (van) een schlemiel,-0.5,0.8,0.7
schokkend,r_a-15128,een schok teweegbrengend,-0.1,0.6,1.0
schonkig,r_a-14841,(p)lomp,-0.7,0.9,0.7
schoolmeesterachtig,r_a-15130,pedant,-0.4,0.9,0.7
schoon,r_a-14844,rein,0.5,0.6,1.0
schoon,r_a-14845,mooi,0.9,1.0,1.0
schoon,r_a-14846,netto,0.0,0.0,1.0
schor,r_a-14848,hees,-0.3,0.6,1.0
schrander,r_a-14853,pienter,0.3,0.9,0.7
schriel,r_a-14855,mager,-0.5,0.8,0.7
schrijnend,r_a-14857,navrant,-0.6,0.9,1.0
schrikbarend,r_a-14858,verschrikkelijk,-0.5,0.9,0.7
schril,r_a-14859,onaangenaam fel,-0.4,0.7,0.7
schuchter,r_a-14861,bedeesd,-0.4,0.9,1.0
schuin,r_a-14862,scheef,-0.1,0.1,0.9
schuin,r_a-14863,schunnig,-0.6,0.9,0.7
schuins,r_a-14864,schuin,-0.5,1.0,0.7
schuldig,r_a-14866,verantwoordelijk,-0.5,0.8,1.0
schuldig,r_a-14867,verschuldigd,-0.1,0.3,1.0
schunnig,r_a-14868,obsceen,-0.6,0.9,0.7
schurftig,r_a-15227,vies,-0.3,0.8,0.7
schurftig,r_a-15317,schurftachtig,-0.3,0.8,0.7
schuw,r_a-14870,schichtig,-0.6,0.9,0.7
scrupuleus,r_a-14871,nauwkeurig,0.4,0.6,0.7
secuur,r_a-14875,nauwgezet,0.4,0.6,0.7
sefardisch,r_a-15133,mbt. de sefarden,0.0,0.0,0.7
seismisch,r_a-15134,mbt. aardbevingen,0.0,0.1,0.7
seksistisch,r_a-14876,waaruit seksisme blijkt,-0.7,0.9,0.7
seksueel,r_a-14877,mbt. seksualiteit,0.2,0.6,1.0
sektarisch,r_a-14878,mbt. een sekte,-0.5,0.7,0.7
selfmade,r_a-14881,zelf gedaan,0.5,0.8,0.7
senior,r_a-14883,ouder,0.0,0.1,0.7
senior,r_a-15324,met meer ervaring,0.4,0.7,0.7
sensatiebelust,r_a-15231,belust op sensatie,-0.2,0.6,0.7
sensationeel,r_a-14884,opzienbarend,0.6,0.9,1.0
sensibel,r_a-14885,gevoelig,0.1,0.8,0.7
sentimenteel,r_a-14888,week,-0.1,1.0,1.0
separaat,r_a-15136,gescheiden,0.0,0.1,0.7
sereen,r_a-14889,kalm en vredig,0.0,0.4,0.7
serieus,r_a-14890,gemeend,0.3,0.6,1.0
sexy,r_a-14892,opwindend,0.8,1.0,1.0
sfeerloos,r_a-15234,zonder sfeer,-0.6,0.9,0.7
sfeervol,r_a-14893,met sfeer,0.6,0.9,1.0
shabby,r_a-14894,sjofel,-0.5,0.9,0.7
significant,r_a-14897,veelbetekenend,0.2,0.5,0.7
simpel,r_a-14899,eenvoudig,0.1,0.9,1.0
simpel,r_a-14900,onnozel,-0.6,1.0,1.0
simplistisch,r_a-14901,al te simpel,-0.5,0.9,1.0
simultaan,r_a-14902,tegelijk,0.0,0.0,0.7
sinister,r_a-14904,onheilspellend,-0.5,0.9,1.0
sip,r_a-14905,beteuterd,-0.5,0.9,0.7
sjofel,r_a-14906,shabby,-0.2,0.6,0.7
slaafs,r_a-14907,serviel,-0.8,1.0,0.7
slaapverwekkend,r_a-15139,heel saai,-0.9,1.0,1.0
slap,r_a-14912,los,-0.2,0.5,1.0
slap,r_a-15327,niet druk,-0.3,0.7,1.0
slapeloos,r_a-14914,zonder slapen,-0.4,0.6,1.0
slecht,r_a-14916,niet goed,-0.7,0.9,1.0
slijmerig,r_a-14922,kruiperig,-0.4,0.8,0.7
slim,r_a-14923,pienter,0.8,0.9,1.0
